87,57,小坂井高等学校,（普通科/公立）,http://www.kozakai-h.aichi-c.ed.jp/,aichi
88,57,新川高等学校,（普通科/公立）,http://www.shinkawa-h.aichi-c.ed.jp/,aichi
89,56,東海南高等学校,（普通科/公立）,http://tokai-minami.jp/,aichi
90,56,豊田南高等学校,（普通科/公立）,http://www.toyotaminami-h.aichi-c.ed.jp/,aichi
91,56,名城大学附属高等学校,（総合学科/私立）,http://www.meijo-h.ed.jp/courses/,aichi
92,56,大成高等学校,（普通科グローバルフューチャーコース/私立）,https://www.taisei.ed.jp/,aichi
93,56,小牧南高等学校,（普通科/公立）,http://komaki-minami.jp/,aichi
94,55,長久手高等学校,（普通科/公立）,http://www.nagakute-h.aichi-c.ed.jp/,aichi
95,55,日進西高等学校,（普通科/公立）,http://www.nisshinnishi-h.aichi-c.ed.jp/,aichi
96,55,半田東高等学校,（普通科/公立）,http://www.handahigashi-h.aichi-c.ed.jp/,aichi
97,55,明和高等学校,（音楽科/公立）,http://www.meiwa-h.aichi-c.ed.jp/,aichi
98,55,星城高等学校,（普通科特進コース/私立）,https://www.seijoh.ac.jp/,aichi
99,55,東海学園高等学校,（普通科飛翔コース/私立）,https://tokaigakuen.ed.jp/,aichi
100,55,名古屋経済大学市邨高等学校,（普通科特進コース/私立）,https://www.ichimura.ed.jp/,aichi
101,55,名古屋経済大学高蔵高等学校,（普通科特進コース/私立）,https://www.takakura-hj.info/,aichi
102,55,名古屋女子大学高等学校,（普通科特別進学コース/私立）,https://www.meijodai.ed.jp/,aichi
103,54,阿久比高等学校,（普通科/公立）,http://www.agui-h.aichi-c.ed.jp/,aichi
104,54,西尾東高等学校,（普通科/公立）,http://www.nishiohigashi-h.aichi-c.ed.jp/,aichi
105,54,愛知工業大学名電高等学校,（科学技術科/私立）,https://www.meiden.ed.jp/,aichi
106,54,愛知工業大学名電高等学校,（情報科学科/私立）,https://www.meiden.ed.jp/,aichi
107,54,安城高等学校,（普通科/公立）,http://www.anjo-h.aichi-c.ed.jp/,aichi
108,54,至学館高等学校,（普通科アドバンスコース/私立）,https://www.shigakukan-h.ed.jp/,aichi
109,54,清林館高等学校,（普通科文理選抜コース/私立）,http://www.seirinkan.ed.jp/information/uniform.html,aichi
110,54,清林館高等学校,（普通科国際コース/私立）,http://www.seirinkan.ed.jp/information/uniform.html,aichi
111,54,東邦高等学校,（普通科普通コース/私立）,https://www.toho-h.ed.jp/,aichi
112,54,豊川高等学校,（普通科特進コース特進クラス/私立）,http://www.toyokawa.ed.jp/,aichi
113,54,名古屋市立菊里高等学校,（音楽科/公立）,http://www.kikuzato-h.nagoya-c.ed.jp/,aichi
114,54,大府高等学校,（普通科/公立）,http://www.obu-h.aichi-c.ed.jp/,aichi
115,54,春日井南高等学校,（普通科/公立）,http://www.kasugaiminami-h.aichi-c.ed.jp/,aichi
116,54,木曽川高等学校,（普通科/公立）,http://www.kisogawa-h.aichi-c.ed.jp/index02.html,aichi
117,54,愛知教育大学附属高等学校,（普通科/国立）,http://www.auehs.aichi-edu.ac.jp/,aichi
118,53,桃陵高等学校,（衛生看護科/公立）,http://www.toryo-h.aichi-c.ed.jp/,aichi
119,53,中村高等学校,（普通科/公立）,http://www.nakamura-h.aichi-c.ed.jp/,aichi
120,53,東海学園高等学校,（普通科留学コース/私立）,https://tokaigakuen.ed.jp/,aichi
121,53,名古屋市立北高等学校,（普通科/公立）,http://www.kita-h.nagoya-c.ed.jp/,aichi
122,53,名古屋市立緑高等学校,（普通科/公立）,http://www.midori-h.nagoya-c.ed.jp/,aichi
123,53,光ヶ丘女子高等学校,（普通科文理・福祉コース/私立）,http://www.hikarigaoka-h.ed.jp/,aichi
124,53,藤ノ花女子高等学校,（普通科特進コース/私立）,http://www.fujinohana-h.ed.jp/,aichi
125,53,愛知啓成高等学校,（普通科グローバルコース/私立）,http://www.keisei.ed.jp/,aichi
126,53,津島東高等学校,（普通科/公立）,http://www.tsushimahigashi-h.aichi-c.ed.jp/,aichi
127,52,常滑高等学校,（普通科/公立）,http://www.tokoname-h.aichi-c.ed.jp/,aichi
128,52,中部大学春日丘高等学校,（普通科進学コース/私立）,https://www.haruhigaoka.ed.jp/,aichi
129,52,丹羽高等学校,（普通科/公立）,http://www.niwa-h.aichi-c.ed.jp/00-main/index2.html,aichi
130,52,尾北高等学校,（国際教養科/公立）,http://www.bihoku-h.aichi-c.ed.jp/,aichi
131,52,至学館高等学校,（普通科留学コース/私立）,https://www.shigakukan-h.ed.jp/,aichi
132,52,人間環境大学岡崎学園高等学校,（普通科特進コースⅠ類・Ⅱ類/私立）,https://www.okazakigakuen-h.ed.jp/,aichi
133,52,岡崎東高等学校,（総合学科/公立）,http://www.okazakihigashi-h.aichi-c.ed.jp/,aichi
134,52,栄徳高等学校,（普通科普通コース選抜クラス/私立）,http://www.eitoku-h.ed.jp/,aichi
135,51,豊田高等学校,（普通科/公立）,http://www.toyota-h.hiroshima-c.ed.jp/,aichi
136,51,杜若高等学校,（普通科特進コース/私立）,http://www.tojaku-h.ed.jp/,aichi
137,51,豊田東高等学校,（総合学科/公立）,http://www.toyotahigashi-h.aichi-c.ed.jp/,aichi
138,51,尾北高等学校,（普通科/公立）,http://www.bihoku-h.aichi-c.ed.jp/,aichi
139,51,一宮高等学校,（ファッション創造科/公立）,http://www.ichinomiya-h.aichi-c.ed.jp/,aichi
140,51,名古屋大谷高等学校,（普通科特別進学コース/私立）,http://nagoyaotani.owari.ac.jp/,aichi
141,51,名古屋女子大学高等学校,（普通科総合進学コース/私立）,https://www.meijodai.ed.jp/,aichi
142,51,名古屋市立西陵高等学校,（総合学科/公立）,http://www.seiryo.ed.jp/,aichi
143,51,大成高等学校,（普通科プラウディアコース/私立）,https://www.taisei.ed.jp/,aichi
144,51,新城有教館高等学校,（総合学科(文理系)/公立）,http://www.shinshirohigashi-h.aichi-c.ed.jp/,aichi
145,51,瑞陵高等学校,（食物科/公立）,http://www.zuiryo-h.aichi-c.ed.jp/,aichi
146,50,愛知商業高等学校,（商業全科/公立）,http://www.aichi-ch.aichi-c.ed.jp/,aichi
147,50,東邦高等学校,（美術科/私立）,https://www.toho-h.ed.jp/,aichi
148,50,名古屋市立工芸高等学校,（情報科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
149,50,名古屋市立工芸高等学校,（インテリア科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
150,50,名古屋市立工芸高等学校,（デザイン科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
151,50,名古屋市立桜台高等学校,（ファッション文化科/公立）,http://www.sakuradai-h.nagoya-c.ed.jp/,aichi
152,49,東郷高等学校,（普通科/公立）,http://www.togo-h.aichi-c.ed.jp/,aichi
153,49,豊橋商業高等学校,（商業全科/公立）,http://www.toyohashi-ch.aichi-c.ed.jp/,aichi
154,49,豊橋西高等学校,（普通科/公立）,http://www.toyohashinishi-h.aichi-c.ed.jp/,aichi
155,49,美和高等学校,（普通科/公立）,http://www.miwa-h.aichi-c.ed.jp/,aichi
156,49,東邦高等学校,（普通科健康人間コース/私立）,https://www.toho-h.ed.jp/,aichi
157,49,名古屋経済大学高蔵高等学校,（普通科進学コース/私立）,https://www.takakura-hj.info/,aichi
158,49,名古屋国際高等学校,（普通科/私立）,https://www.nihs.ed.jp/,aichi
159,49,名古屋市立工芸高等学校,（電子機械科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
160,49,名古屋市立工芸高等学校,（グラフィックアーツ科/公立）,http://www.kogei-th.nagoya-c.ed.jp/,aichi
161,49,名古屋市立山田高等学校,（普通科/公立）,http://www.yamada-h.nagoya-c.ed.jp/,aichi
162,49,鶴城丘高等学校,（総合学科/公立）,http://www.kakujogaoka-h.aichi-c.ed.jp/,aichi
163,49,桜丘高等学校,（普通科普通コース/私立）,https://sakuragaoka.ac.jp/,aichi
164,49,桜丘高等学校,（音楽科/私立）,https://sakuragaoka.ac.jp/,aichi
165,49,春日井東高等学校,（普通科/公立）,http://www3.schoolweb.ne.jp/swas/index.php?id=2330001,aichi
166,49,蒲郡東高等学校,（普通科/公立）,http://www.gamagorihigashi-h.aichi-c.ed.jp/,aichi
167,49,桜花学園高等学校,（普通科進学コース/私立）,http://ohka-hs.com/,aichi
168,49,国府高等学校,（総合ビジネス科/公立）,http://www.koh-h.aichi-c.ed.jp/,aichi
169,49,愛知啓成高等学校,（普通科普通進学コース/私立）,http://www.keisei.ed.jp/,aichi
170,49,瀬戸西高等学校,（普通科/公立）,http://www.setonishi-h.jp/,aichi
171,48,成章高等学校,（総合ビジネス科/公立）,http://www.kyoto-econ.ac.jp/seisho/about-education,aichi
172,48,碧南高等学校,（普通科/公立）,http://www.hekinan-h.aichi-c.ed.jp/,aichi
173,48,享栄高等学校,（普通科特進飛翔コース/私立）,http://www.kyoei-h.ed.jp/,aichi
174,48,御津高等学校,（国際教養科/公立）,http://www.mitsu.okayama-c.ed.jp/,aichi
175,48,一宮北高等学校,（普通科/公立）,http://www.ichinomiyakita-h.aichi-c.ed.jp/,aichi
